State,Metro,County,County_Area
LOUISIANA,Nonmetropolitan,La Salle,1617925452
LOUISIANA,Nonmetropolitan,Madison,1617200411
LOUISIANA,Nonmetropolitan,Morehouse,2058860091
LOUISIANA,Nonmetropolitan,Natchitoches,3243376636
LOUISIANA,Nonmetropolitan,St. James,625594223
LOUISIANA,Nonmetropolitan,St. Mary,1438949691
LOUISIANA,Nonmetropolitan,Tangipahoa,2049488101
LOUISIANA,Nonmetropolitan,Tensas,1561204508
LOUISIANA,Nonmetropolitan,Vermilion,3038604863
LOUISIANA,Nonmetropolitan,Vernon,3439290588
LOUISIANA,Nonmetropolitan,Washington,1734074152
LOUISIANA,Nonmetropolitan,West Carroll,931478638
LOUISIANA,Nonmetropolitan,Winn,2460711980
MAINE,Metropolitan,Androscoggin,1211956216
MAINE,Metropolitan,Cumberland,2164439627
MAINE,Metropolitan,Penobscot,8798688537
MAINE,Metropolitan,Sagadahoc,657782155
MAINE,Metropolitan,York,2566813705
MAINE,Nonmetropolitan,Aroostook,17278475337
MAINE,Nonmetropolitan,Franklin,4395259492
MAINE,Nonmetropolitan,Hancock,4110632352
MAINE,Nonmetropolitan,Kennebec,2246734964
MAINE,Nonmetropolitan,Knox,945684684
MAINE,Nonmetropolitan,Lincoln,1180688991
MAINE,Nonmetropolitan,Oxford,5379210748
MAINE,Nonmetropolitan,Piscataquis,10259018201
MAINE,Nonmetropolitan,Somerset,10164033097
MAINE,Nonmetropolitan,Waldo,1890615342
MAINE,Nonmetropolitan,Washington,6637392589
MARYLAND,Metropolitan,Allegany2,1093457887
MARYLAND,Metropolitan,Anne Arundel,1074287145
MARYLAND,Metropolitan,Anne Arundel County Police Department,1074287145
MARYLAND,Metropolitan,Baltimore County,1549739465
MARYLAND,Metropolitan,Baltimore County Police Department,209649200
MARYLAND,Metropolitan,Calvert,552162128
MARYLAND,Metropolitan,Carroll,1159345029
MARYLAND,Metropolitan,Cecil,896857465
MARYLAND,Metropolitan,Charles,1185699267
MARYLAND,Metropolitan,Frederick,1710605951
MARYLAND,Metropolitan,Harford,1132134727
MARYLAND,Metropolitan,Howard,649943913
MARYLAND,Metropolitan,Howard County Police Department,649943913
MARYLAND,Metropolitan,Montgomery  ,1277059775
MARYLAND,Metropolitan,Montgomery County Police Department,1277059775
MARYLAND,Metropolitan,Prince George's,1250061702
MARYLAND,Metropolitan,Prince George's County Police Department,1250061702
MARYLAND,Metropolitan,Somerset,828145301
MARYLAND,Metropolitan,Washington,1185611711
MARYLAND,Metropolitan,Wicomico,969741260
MARYLAND,Nonmetropolitan,Caroline,827350253
MARYLAND,Nonmetropolitan,Dorchester,1400550674
MARYLAND,Nonmetropolitan,Garrett,1681102438
MARYLAND,Nonmetropolitan,Kent,717516440
MARYLAND,Nonmetropolitan,St. Mary's,928997941
MARYLAND,Nonmetropolitan,Talbot,695563206
MARYLAND,Nonmetropolitan,Worcester,1212861863
MICHIGAN,Metropolitan,Barry,1432508482
MICHIGAN,Metropolitan,Bay,1145397300
MICHIGAN,Metropolitan,Berrien,1470535560
MICHIGAN,Metropolitan,Calhoun,1829198158
MICHIGAN,Metropolitan,Cass,1269367168
MICHIGAN,Metropolitan,Clinton,1467017476
MICHIGAN,Metropolitan,Eaton,1489766542
MICHIGAN,Metropolitan,Genesee,1649727711
MICHIGAN,Metropolitan,Ingham,1440364339
MICHIGAN,Metropolitan,Ionia,1479707916
MICHIGAN,Metropolitan,Jackson,1817861892
MICHIGAN,Metropolitan,Kalamazoo,1455799921
MICHIGAN,Metropolitan,Lapeer,1669484578
MICHIGAN,Metropolitan,Livingston,1463980375
MICHIGAN,Metropolitan,Macomb,1241247601
MICHIGAN,Metropolitan,Monroe,1422800567
MICHIGAN,Metropolitan,Muskegon,1305064357
MICHIGAN,Metropolitan,Oakland2,2246566547
MICHIGAN,Metropolitan,Ottawa,1459502408
MICHIGAN,Metropolitan,Saginaw,2073196027
MICHIGAN,Metropolitan,St. Clair,1868189426
MICHIGAN,Metropolitan,Van Buren,1574182109
MICHIGAN,Metropolitan,Washtenaw,1828460768
MICHIGAN,Metropolitan,Wayne,1585054265
MICHIGAN,Nonmetropolitan,Alcona,1747349262
MICHIGAN,Nonmetropolitan,Allegany,
MICHIGAN,Nonmetropolitan,Alpena,1481123844
MICHIGAN,Nonmetropolitan,Antrim,1231999038
MICHIGAN,Nonmetropolitan,Arenac,940624056
MICHIGAN,Nonmetropolitan,Baraga,2326913893
MICHIGAN,Nonmetropolitan,Branch,1311604220
MICHIGAN,Nonmetropolitan,Charlevoix,1078288789
MICHIGAN,Nonmetropolitan,Cheboygan,1852551605
MICHIGAN,Nonmetropolitan,Chippewa,4036515588
MICHIGAN,Nonmetropolitan,Clare,1461700230
MICHIGAN,Nonmetropolitan,Crawford,1441075564
MICHIGAN,Nonmetropolitan,Delta,3033137838
MICHIGAN,Nonmetropolitan,Emmet,1210868924
MICHIGAN,Nonmetropolitan,Gladwin,1299620449
MICHIGAN,Nonmetropolitan,Grand Traverse,1202632771
MICHIGAN,Nonmetropolitan,Gratiot,1472098936
MICHIGAN,Nonmetropolitan,Hillsdale,1549207127
MICHIGAN,Nonmetropolitan,Houghton,2613558380
MICHIGAN,Nonmetropolitan,Huron,2165345386
MICHIGAN,Nonmetropolitan,Iosco,1422175727
MICHIGAN,Nonmetropolitan,Iron,3019919279
MICHIGAN,Nonmetropolitan,Isabella,1483282619
MICHIGAN,Nonmetropolitan,Kalkaska,1449729125
MICHIGAN,Nonmetropolitan,Lake,1470021792
MICHIGAN,Nonmetropolitan,Lenawee,1941541486
MICHIGAN,Nonmetropolitan,Luce,2328593563
MICHIGAN,Nonmetropolitan,Mackinac,2646617352
MICHIGAN,Nonmetropolitan,Marquette,4685391001
MICHIGAN,Nonmetropolitan,Mecosta,1437746376
MICHIGAN,Nonmetropolitan,Montcalm,1826792558
MICHIGAN,Nonmetropolitan,Montmorency,1415881033
MICHIGAN,Nonmetropolitan,Oceana,1393655084
MICHIGAN,Nonmetropolitan,Ogemaw,1459466633
MICHIGAN,Nonmetropolitan,Ontonagon,3395416179
MICHIGAN,Nonmetropolitan,Osceola,1466674351
MICHIGAN,Nonmetropolitan,Oscoda,1465088063
MICHIGAN,Nonmetropolitan,Otsego,1333913825
MICHIGAN,Nonmetropolitan,Presque Isle,1706069997
MICHIGAN,Nonmetropolitan,Roscommon,1346526278
MICHIGAN,Nonmetropolitan,Sanilac,2493045477
MICHIGAN,Nonmetropolitan,Shiawassee,1375178357
MICHIGAN,Nonmetropolitan,St. Joseph,1296536370
MICHIGAN,Nonmetropolitan,Tuscola,2083665459
MICHIGAN,Nonmetropolitan,Wexford,1463148723
MINNESOTA,Metropolitan,Anoka,1092919450
MINNESOTA,Metropolitan,Benton,1057483355
MINNESOTA,Metropolitan,Blue Earth,1936734380
MINNESOTA,Metropolitan,Carlton,2230766990
MINNESOTA,Metropolitan,Carver,917370948
MINNESOTA,Metropolitan,Chisago,1074597625
MINNESOTA,Metropolitan,Clay,2707051032
MINNESOTA,Metropolitan,Dakota,1456708511
MINNESOTA,Metropolitan,Dodge,1137724828
MINNESOTA,Metropolitan,Hennepin,1434458964
MINNESOTA,Metropolitan,Houston,1429786025
MINNESOTA,Metropolitan,Isanti,1128574114
MINNESOTA,Metropolitan,Nicollet,1161978443
MINNESOTA,Metropolitan,Olmsted,1692581423
MINNESOTA,Metropolitan,Polk,5105054568
MINNESOTA,Metropolitan,Ramsey,394246995
MINNESOTA,Metropolitan,Scott,922683745
MINNESOTA,Metropolitan,Sherburne,1121230376
MINNESOTA,Metropolitan,Stearns,3477861781
MINNESOTA,Metropolitan,St. Louis,16181664972
MINNESOTA,Metropolitan,Wabasha,1354450835
MINNESOTA,Metropolitan,Washington,995612473
MINNESOTA,Metropolitan,Wright,1712292171
MINNESOTA,Nonmetropolitan,Aitkin,4718433597
MINNESOTA,Nonmetropolitan,Becker,3406054658
MINNESOTA,Nonmetropolitan,Beltrami,6487155243
MINNESOTA,Nonmetropolitan,Big Stone,1292859684
MINNESOTA,Nonmetropolitan,Brown,1582706895
MINNESOTA,Nonmetropolitan,Cass,5235592037
MINNESOTA,Nonmetropolitan,Chippewa,1505064472
MINNESOTA,Nonmetropolitan,Clearwater,2586701770
MINNESOTA,Nonmetropolitan,Cook,3761649142
MINNESOTA,Nonmetropolitan,Cottonwood,1657524495
MINNESOTA,Nonmetropolitan,Crow Wing,2585751023
MINNESOTA,Nonmetropolitan,Douglas,1649183865
MINNESOTA,Nonmetropolitan,Faribault,1845309110
MINNESOTA,Nonmetropolitan,Freeborn,1831823843
MINNESOTA,Nonmetropolitan,Goodhue,1960290907
MINNESOTA,Nonmetropolitan,Grant,1418785987
MINNESOTA,Nonmetropolitan,Hubbard,2398342769
MINNESOTA,Nonmetropolitan,Itasca,6908319602
MINNESOTA,Nonmetropolitan,Jackson,1820689416
MINNESOTA,Nonmetropolitan,Kanabec,1351000098
MINNESOTA,Nonmetropolitan,Kandiyohi,2065234175
MINNESOTA,Nonmetropolitan,Kittson,2845915561
MINNESOTA,Nonmetropolitan,Lac Qui Parle,1981394517
MINNESOTA,Nonmetropolitan,Lake,5462973382
MINNESOTA,Nonmetropolitan,Lake of the Woods,3361462402
MINNESOTA,Nonmetropolitan,Le Sueur,1162049817
MINNESOTA,Nonmetropolitan,Lincoln,1390257747
MINNESOTA,Nonmetropolitan,Lyon,1850315129
MINNESOTA,Nonmetropolitan,Mahnomen,1444868073
MINNESOTA,Nonmetropolitan,Marshall,4597384466
MINNESOTA,Nonmetropolitan,Martin,1844928054
MINNESOTA,Nonmetropolitan,McLeod,1272941861
MINNESOTA,Nonmetropolitan,Meeker,1574889102
MINNESOTA,Nonmetropolitan,Mille Lacs,1482415014
MINNESOTA,Nonmetropolitan,Mower,1842332264
MINNESOTA,Nonmetropolitan,Murray,1825063790
MINNESOTA,Nonmetropolitan,Nobles,1852084984
MINNESOTA,Nonmetropolitan,Otter Tail,5107063593
MINNESOTA,Nonmetropolitan,Pennington,1596928760
MINNESOTA,Nonmetropolitan,Pine,3655220987
MINNESOTA,Nonmetropolitan,Pipestone,1204488112
MINNESOTA,Nonmetropolitan,Pope,1734134606
MINNESOTA,Nonmetropolitan,Red Lake,1119929323
MINNESOTA,Nonmetropolitan,Redwood,2275493333
MINNESOTA,Nonmetropolitan,Renville,2545744686
MINNESOTA,Nonmetropolitan,Rice,1284215164
MINNESOTA,Nonmetropolitan,Rock3,1249560755
MINNESOTA,Nonmetropolitan,Roseau,4329471925
MINNESOTA,Nonmetropolitan,Sibley,1525073951
MINNESOTA,Nonmetropolitan,Steele,1112775685
MINNESOTA,Nonmetropolitan,Stevens,1459744436
MINNESOTA,Nonmetropolitan,Swift,1921871297
MINNESOTA,Nonmetropolitan,Todd,2447446073
MINNESOTA,Nonmetropolitan,Traverse,1486320975
MINNESOTA,Nonmetropolitan,Wadena,1388950411
MINNESOTA,Nonmetropolitan,Waseca,1096505107
MINNESOTA,Nonmetropolitan,Watonwan,1126526388
MINNESOTA,Nonmetropolitan,Wilkin,1945079891
MINNESOTA,Nonmetropolitan,Winona,1621638202
MINNESOTA,Nonmetropolitan,Yellow Medicine,1966062958
MISSISSIPPI,Metropolitan,Forrest,1207042884
MISSISSIPPI,Metropolitan,Harrison,1485725579
MISSISSIPPI,Metropolitan,Hinds,2252697076
MISSISSIPPI,Metropolitan,Jackson,1872035474
MISSISSIPPI,Metropolitan,Lamar,1286381287
MISSISSIPPI,Metropolitan,Madison,1850581711
MISSISSIPPI,Metropolitan,Rankin,2008615552
MISSISSIPPI,Metropolitan,Simpson,1525930825
MISSISSIPPI,Metropolitan,Tunica,1177611242
MISSISSIPPI,Nonmetropolitan,Adams,1197464274
MISSISSIPPI,Nonmetropolitan,Chickasaw,1299609262
MISSISSIPPI,Nonmetropolitan,Choctaw,1083122609
MISSISSIPPI,Nonmetropolitan,Claiborne,1262400019
MISSISSIPPI,Nonmetropolitan,Franklin,1460658783
MISSISSIPPI,Nonmetropolitan,Grenada,1093291084
MISSISSIPPI,Nonmetropolitan,Itawamba,1379933023
MISSISSIPPI,Nonmetropolitan,Jefferson,1346620559
MISSISSIPPI,Nonmetropolitan,Jones,1799554021
MISSISSIPPI,Nonmetropolitan,Kemper,1984403109
MISSISSIPPI,Nonmetropolitan,Lauderdale,1822458570
MISSISSIPPI,Nonmetropolitan,Lee,1165367704
MISSISSIPPI,Nonmetropolitan,Leflore,1538645695
MISSISSIPPI,Nonmetropolitan,Lincoln,1518074192
MISSISSIPPI,Nonmetropolitan,Lowndes,1309092512
MISSISSIPPI,Nonmetropolitan,Marion,1404769594
MISSISSIPPI,Nonmetropolitan,Oktibbeha,1186831624
MISSISSIPPI,Nonmetropolitan,Panola,1774595247
MISSISSIPPI,Nonmetropolitan,Pike,1059350500
MISSISSIPPI,Nonmetropolitan,Pontotoc,1289201714
MISSISSIPPI,Nonmetropolitan,Scott,1577902071
MISSISSIPPI,Nonmetropolitan,Tippah,1185754605
MISSISSIPPI,Nonmetropolitan,Union,1076417882
MISSISSIPPI,Nonmetropolitan,Warren,1524252126
MISSISSIPPI,Nonmetropolitan,Washington,1877059426
MISSISSIPPI,Nonmetropolitan,Winston,1572773190
MISSOURI,Metropolitan,Andrew,1120510502
MISSOURI,Metropolitan,Bates,2167029200
MISSOURI,Metropolitan,Bollinger,1600363403
MISSOURI,Metropolitan,Boone,1775561240
MISSOURI,Metropolitan,Buchanan,1057347770
MISSOURI,Metropolitan,Caldwell,1104350538
MISSOURI,Metropolitan,Callaway,2161515126
MISSOURI,Metropolitan,Cape Girardeau,1498398269
MISSOURI,Metropolitan,Cass,1804223330
MISSOURI,Metropolitan,Christian,1457242845
MISSOURI,Metropolitan,Clay,1029948190
MISSOURI,Metropolitan,Clinton,1085094840
MISSOURI,Metropolitan,Cole,1014006926
MISSOURI,Metropolitan,Dallas,1401057565
MISSOURI,Metropolitan,De Kalb,1091311297
MISSOURI,Metropolitan,Franklin,2389887656
MISSOURI,Metropolitan,Greene,1749081115
MISSOURI,Metropolitan,Howard,1201210650
MISSOURI,Metropolitan,Jackson,1565689830
MISSOURI,Metropolitan,Jasper,1653724865
MISSOURI,Metropolitan,Jefferson,1700345322
MISSOURI,Metropolitan,Lafayette,1627633788
MISSOURI,Metropolitan,Lincoln,1622787226
MISSOURI,Metropolitan,McDonald,1397247174
MISSOURI,Metropolitan,Moniteau,1074917555
MISSOURI,Metropolitan,Newton,1618104248
MISSOURI,Metropolitan,Osage,1571034362
MISSOURI,Metropolitan,Platte,1087240593
MISSOURI,Metropolitan,Polk,1646006162
MISSOURI,Metropolitan,Ray,1473209190
MISSOURI,Metropolitan,St. Charles,1451634961
MISSOURI,Metropolitan,St. Louis County Police Department,159915148
MISSOURI,Metropolitan,Warren,1110085394
MISSOURI,Metropolitan,Washington,1968043965
MISSOURI,Metropolitan,Webster,1534730255
MISSOURI,Nonmetropolitan,Adair,1469362056
MISSOURI,Nonmetropolitan,Atchison,1417462632
MISSOURI,Nonmetropolitan,Audrain,1792888796
MISSOURI,Nonmetropolitan,Barry,2015668636
MISSOURI,Nonmetropolitan,Benton,1823460488
MISSOURI,Nonmetropolitan,Butler,1799186752
MISSOURI,Nonmetropolitan,Camden,1699106463
MISSOURI,Nonmetropolitan,Carroll,1799061893
MISSOURI,Nonmetropolitan,Carter,1314052416
MISSOURI,Nonmetropolitan,Cedar,1228905201
MISSOURI,Nonmetropolitan,Chariton,1945541998
MISSOURI,Nonmetropolitan,Clark,1306924729
MISSOURI,Nonmetropolitan,Cooper,1462703858
MISSOURI,Nonmetropolitan,Crawford,1923005924
MISSOURI,Nonmetropolitan,Dade,1269121009
MISSOURI,Nonmetropolitan,Daviess,1458906359
MISSOURI,Nonmetropolitan,Dent,1949641179
MISSOURI,Nonmetropolitan,Douglas,2107274068
MISSOURI,Nonmetropolitan,Dunklin,1401444949
MISSOURI,Nonmetropolitan,Gasconade,1344216314
MISSOURI,Nonmetropolitan,Gentry,1272776755
MISSOURI,Nonmetropolitan,Grundy,1127401335
MISSOURI,Nonmetropolitan,Harrison,1871309892
MISSOURI,Nonmetropolitan,Henry,1805075851
MISSOURI,Nonmetropolitan,Hickory,1032907420
MISSOURI,Nonmetropolitan,Holt,1198369595
MISSOURI,Nonmetropolitan,Howell,2401562310
MISSOURI,Nonmetropolitan,Iron,1425178292
MISSOURI,Nonmetropolitan,Johnson,2147770686
MISSOURI,Nonmetropolitan,Knox,1305376626
MISSOURI,Nonmetropolitan,Laclede,1980565858
MISSOURI,Nonmetropolitan,Lawrence,1584393360
MISSOURI,Nonmetropolitan,Lewis,1308052630
MISSOURI,Nonmetropolitan,Linn,1594365083
MISSOURI,Nonmetropolitan,Livingston,1378644691
MISSOURI,Nonmetropolitan,Macon,2075118028
MISSOURI,Nonmetropolitan,Madison,1280458091
MISSOURI,Nonmetropolitan,Maries,1364867199
MISSOURI,Nonmetropolitan,Marion,1131623331
MISSOURI,Nonmetropolitan,Mercer,1175427728
MISSOURI,Nonmetropolitan,Miller,1534831729
MISSOURI,Nonmetropolitan,Mississippi,1065995424
MISSOURI,Nonmetropolitan,Monroe,1677418978
MISSOURI,Nonmetropolitan,Montgomery,1385765330
MISSOURI,Nonmetropolitan,Morgan,1547854701
MISSOURI,Nonmetropolitan,New Madrid,1747868662
MISSOURI,Nonmetropolitan,Nodaway,2271326619
MISSOURI,Nonmetropolitan,Oregon,2045563492
MISSOURI,Nonmetropolitan,Ozark,1929467325
MISSOURI,Nonmetropolitan,Pemiscot,1275869306
MISSOURI,Nonmetropolitan,Perry,1228574133
MISSOURI,Nonmetropolitan,Pettis,1766953615
MISSOURI,Nonmetropolitan,Phelps,1739898532
MISSOURI,Nonmetropolitan,Pike,1736428535
MISSOURI,Nonmetropolitan,Pulaski,1417012539
MISSOURI,Nonmetropolitan,Putnam,1339843851
MISSOURI,Nonmetropolitan,Ralls,1216727522
MISSOURI,Nonmetropolitan,Randolph,1250217892
MISSOURI,Nonmetropolitan,Reynolds,2093946391
MISSOURI,Nonmetropolitan,Ripley,1630498737
MISSOURI,Nonmetropolitan,Saline,1956717078
MISSOURI,Nonmetropolitan,Schuyler,795916404
MISSOURI,Nonmetropolitan,Scott,1087772861
MISSOURI,Nonmetropolitan,Shannon,2599884454
MISSOURI,Nonmetropolitan,Shelby,1297230222
MISSOURI,Nonmetropolitan,St. Clair,1748193274
MISSOURI,Nonmetropolitan,Ste. Genevieve,1292800497
MISSOURI,Nonmetropolitan,St. Francois,1170346887
MISSOURI,Nonmetropolitan,Stoddard,2132122569
MISSOURI,Nonmetropolitan,Stone,1201828866
MISSOURI,Nonmetropolitan,Sullivan,1678265048
MISSOURI,Nonmetropolitan,Taney,1637791188
MISSOURI,Nonmetropolitan,Texas,3049103790
MISSOURI,Nonmetropolitan,Vernon,2140343870
MISSOURI,Nonmetropolitan,Wayne,1966277689
MISSOURI,Nonmetropolitan,Worth,690564988
MISSOURI,Nonmetropolitan,Wright,1765780149
MONTANA,Metropolitan,Carbon,5303530751
MONTANA,Metropolitan,Cascade,6988237762
MONTANA,Metropolitan,Missoula,6715862288
MONTANA,Metropolitan,Yellowstone,6820647780
MONTANA,Nonmetropolitan,Beaverhead,14355492103
MONTANA,Nonmetropolitan,Big Horn,12944269184
MONTANA,Nonmetropolitan,Blaine,10948196443
MONTANA,Nonmetropolitan,Broadwater,3088195835
MONTANA,Nonmetropolitan,Carter,8651796231
MONTANA,Nonmetropolitan,Chouteau,10288824959
MONTANA,Nonmetropolitan,Custer,9798723680
MONTANA,Nonmetropolitan,Daniels,3693365371
MONTANA,Nonmetropolitan,Dawson,6143238450
MONTANA,Nonmetropolitan,Deer Lodge,1907999322
MONTANA,Nonmetropolitan,Fallon,4197204997
MONTANA,Nonmetropolitan,Fergus,11238811038
MONTANA,Nonmetropolitan,Gallatin,6746957846
MONTANA,Nonmetropolitan,Garfield,12112233260
MONTANA,Nonmetropolitan,Glacier,7756874926
MONTANA,Nonmetropolitan,Golden Valley,3041740575
MONTANA,Nonmetropolitan,Granite,4473328973
MONTANA,Nonmetropolitan,Hill,7508815833
MONTANA,Nonmetropolitan,Jefferson,4291254198
MONTANA,Nonmetropolitan,Judith Basin,4842466679
MONTANA,Nonmetropolitan,Lake,3860290985
MONTANA,Nonmetropolitan,Lewis and Clark,8957164709
MONTANA,Nonmetropolitan,Lincoln,9356364730
MONTANA,Nonmetropolitan,Madison,9293284845
MONTANA,Nonmetropolitan,McCone,6843332007
MONTANA,Nonmetropolitan,Meagher,6194909929
MONTANA,Nonmetropolitan,Mineral,3158799744
MONTANA,Nonmetropolitan,Musselshell,4840577748
MONTANA,Nonmetropolitan,Park,7258365042
MONTANA,Nonmetropolitan,Phillips,13313777229
MONTANA,Nonmetropolitan,Pondera,4207608381
MONTANA,Nonmetropolitan,Powell,6024421096
MONTANA,Nonmetropolitan,Prairie,4497780200
MONTANA,Nonmetropolitan,Ravalli,6192654381
MONTANA,Nonmetropolitan,Richland,5398431221
MONTANA,Nonmetropolitan,Roosevelt,6097641904
MONTANA,Nonmetropolitan,Rosebud,12971010170
MONTANA,Nonmetropolitan,Sanders,7149405165
MONTANA,Nonmetropolitan,Sheridan,4340311869
MONTANA,Nonmetropolitan,Silver Bow,1859568273
MONTANA,Nonmetropolitan,Stillwater,4653551003
MONTANA,Nonmetropolitan,Sweet Grass,4805735232
MONTANA,Nonmetropolitan,Teton,5883425283
MONTANA,Nonmetropolitan,Toole,4959868818
MONTANA,Nonmetropolitan,Valley,12758539637
MONTANA,Nonmetropolitan,Wheatland,3684208403
MONTANA,Nonmetropolitan,Wibaux,2301488710
NEBRASKA,Metropolitan,Cass,1443537069
NEBRASKA,Metropolitan,Dakota,684422627
NEBRASKA,Metropolitan,Dixon,1233120001
NEBRASKA,Metropolitan,Douglas,845399826
NEBRASKA,Metropolitan,Lancaster,2169287528
NEBRASKA,Metropolitan,Sarpy,616811568
NEBRASKA,Metropolitan,Saunders,1943236717
NEBRASKA,Nonmetropolitan,Adams,1458869102
NEBRASKA,Nonmetropolitan,Antelope,2220231685
NEBRASKA,Nonmetropolitan,Arthur,1852759729
NEBRASKA,Nonmetropolitan,Box Butte,2784994716
NEBRASKA,Nonmetropolitan,Boyd,1398424239
NEBRASKA,Nonmetropolitan,Brown,3163296262
NEBRASKA,Nonmetropolitan,Buffalo,2507679138
NEBRASKA,Nonmetropolitan,Burt,1273201345
NEBRASKA,Nonmetropolitan,Butler,1514886625
NEBRASKA,Nonmetropolitan,Cedar,1917219989
NEBRASKA,Nonmetropolitan,Chase,2316533447
NEBRASKA,Nonmetropolitan,Cherry,15436868252
NEBRASKA,Nonmetropolitan,Cuming,1477652222
NEBRASKA,Nonmetropolitan,Custer,6670757262
NEBRASKA,Nonmetropolitan,Dawes,3616875588
NEBRASKA,Nonmetropolitan,Dawson,2623887234
NEBRASKA,Nonmetropolitan,Deuel,1139208972
NEBRASKA,Nonmetropolitan,Dodge,1370269386
NEBRASKA,Nonmetropolitan,Franklin,1491355860
NEBRASKA,Nonmetropolitan,Gage,2205275200
NEBRASKA,Nonmetropolitan,Hall,1415146240
NEBRASKA,Nonmetropolitan,Hamilton,1403509085
NEBRASKA,Nonmetropolitan,Hitchcock,1838742723
NEBRASKA,Nonmetropolitan,Hooker,1867796137
NEBRASKA,Nonmetropolitan,Jefferson,1476736212
NEBRASKA,Nonmetropolitan,Kearney,1337063541
NEBRASKA,Nonmetropolitan,Keith,2749531885
NEBRASKA,Nonmetropolitan,Keya Paha,2002257566
NEBRASKA,Nonmetropolitan,Lincoln,6641072810
NEBRASKA,Nonmetropolitan,Madison,1483084605
NEBRASKA,Nonmetropolitan,Morrill,3687721339
NEBRASKA,Nonmetropolitan,Nance,1143826229
NEBRASKA,Nonmetropolitan,Nemaha,1055100620
NEBRASKA,Nonmetropolitan,Nuckolls,1489645187
NEBRASKA,Nonmetropolitan,Pawnee,1116478182
NEBRASKA,Nonmetropolitan,Phelps,1398048574
NEBRASKA,Nonmetropolitan,Pierce,1484707278
NEBRASKA,Nonmetropolitan,Platte,1745910544
NEBRASKA,Nonmetropolitan,Polk,1135309851
NEBRASKA,Nonmetropolitan,Red Willow,1857036462
NEBRASKA,Nonmetropolitan,Rock,2611466192
NEBRASKA,Nonmetropolitan,Saline,1486812299
NEBRASKA,Nonmetropolitan,Scotts Bluff,1915079306
NEBRASKA,Nonmetropolitan,Sheridan,6322057033
NEBRASKA,Nonmetropolitan,Sherman,1465489231
NEBRASKA,Nonmetropolitan,Stanton,1107500701
NEBRASKA,Nonmetropolitan,Thayer,1486153243
NEBRASKA,Nonmetropolitan,Wayne,1147147015
NEBRASKA,Nonmetropolitan,Webster,1489017963
NEBRASKA,Nonmetropolitan,York,1482793604
NEVADA,Metropolitan,Carson City,374672862
NEVADA,Metropolitan,Storey,683680817
NEVADA,Metropolitan,Washoe,16320597789
NEVADA,Nonmetropolitan,Churchill,12770128155
NEVADA,Nonmetropolitan,Douglas,1838170321
NEVADA,Nonmetropolitan,Elko,44468026648
NEVADA,Nonmetropolitan,Eureka,10814958255
NEVADA,Nonmetropolitan,Humboldt,24969533292
NEVADA,Nonmetropolitan,Lincoln,27540342238
NEVADA,Nonmetropolitan,Lyon,5183173264
NEVADA,Nonmetropolitan,White Pine,22985104184
NEW HAMPSHIRE,Metropolitan,Rockingham,1801042594
NEW HAMPSHIRE,Nonmetropolitan,Carroll,2413511276
NEW HAMPSHIRE,Nonmetropolitan,Cheshire,1830367249
NEW HAMPSHIRE,Nonmetropolitan,Merrimack,2416139337
NEW JERSEY,Metropolitan,Atlantic,1438772543
NEW JERSEY,Metropolitan,Bergen,602910975
NEW JERSEY,Metropolitan,Bergen County Police Department,602910975
NEW JERSEY,Metropolitan,Burlington,2070244951
NEW JERSEY,Metropolitan,Camden,573295201
NEW JERSEY,Metropolitan,Cape May,651402591
NEW JERSEY,Metropolitan,Cumberland,1251898433
NEW JERSEY,Metropolitan,Essex,326557460
NEW JERSEY,Metropolitan,Gloucester,833904538
NEW JERSEY,Metropolitan,Hudson,119632168
NEW JERSEY,Metropolitan,Hunterdon,1108065331
NEW JERSEY,Metropolitan,Mercer,581281416
NEW JERSEY,Metropolitan,Middlesex,800871212
NEW JERSEY,Metropolitan,Monmouth,1212563775
NEW JERSEY,Metropolitan,Morris,1192855212
NEW JERSEY,Metropolitan,Ocean,1627449879
NEW JERSEY,Metropolitan,Passaic,481767290
NEW JERSEY,Metropolitan,Salem,859473753
NEW JERSEY,Metropolitan,Somerset,781816438
NEW JERSEY,Metropolitan,Sussex,1343479727
NEW JERSEY,Metropolitan,Union,266160325
NEW JERSEY,Metropolitan,Warren,923422762
NEW MEXICO,Metropolitan,Bernalillo,3007639331
NEW MEXICO,Metropolitan,Dona Ana,
NEW MEXICO,Metropolitan,Sandoval,9609141803
NEW MEXICO,Metropolitan,San Juan,14289489115
NEW MEXICO,Metropolitan,Santa Fe,4947127762
NEW MEXICO,Metropolitan,Torrance,8664074443
NEW MEXICO,Metropolitan,Valencia,2762854208
NEW MEXICO,Nonmetropolitan,Catron,17933557078
NEW MEXICO,Nonmetropolitan,Chaves,15713867248
NEW MEXICO,Nonmetropolitan,Cibola,11758505178
NEW MEXICO,Nonmetropolitan,Colfax,9733110158
